date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2023-01-13 00:00:00,4,347.14,0.0,9.51,87.26,19.55,29.07,112.4,3.96
2023-01-13 01:00:00,4,393.87,0.0,11.31,85.12,19.31,31.65,113.49,5.19
2023-01-13 02:00:00,4,600.81,0.0,18.68,76.53,20.74,40.17,122.4,9.12
2023-01-13 03:00:00,4,1028.06,0.25,36.33,57.22,23.6,57.05,138.41,15.83
2023-01-13 04:00:00,4,1508.71,7.71,50.72,43.63,27.89,73.13,149.8,22.29
2023-01-13 05:00:00,4,1548.77,13.63,44.55,50.07,29.09,73.26,142.0,23.56
2023-01-13 06:00:00,4,1348.5,11.73,35.99,64.37,28.85,65.26,126.42,21.28
2023-01-13 07:00:00,3,834.47,6.31,22.96,86.55,23.37,37.01,78.77,12.41
2023-01-13 08:00:00,3,821.11,5.98,22.96,94.41,24.08,33.65,67.01,11.65
2023-01-13 09:00:00,3,934.6,6.54,27.42,98.71,27.42,37.99,69.78,13.05
2023-01-13 10:00:00,3,894.55,5.48,26.73,103.0,26.23,35.58,64.57,11.78
2023-01-13 11:00:00,3,761.03,4.02,24.33,101.57,23.37,27.9,53.81,9.75
2023-01-13 12:00:00,3,680.92,2.49,24.68,94.41,22.89,22.84,50.15,8.49
2023-01-13 13:00:00,3,1401.9,1.87,63.06,51.5,29.56,42.93,80.46,16.21
2023-01-13 14:00:00,4,2189.64,3.07,94.59,8.58,37.67,73.56,124.03,26.35
2023-01-13 15:00:00,5,2216.34,4.41,85.0,4.29,41.48,89.99,150.58,30.91
2023-01-13 16:00:00,5,2323.15,2.01,83.63,8.49,45.78,110.19,177.99,36.48
2023-01-13 17:00:00,5,2777.1,2.32,91.85,7.51,54.36,144.39,216.37,46.1
2023-01-13 18:00:00,5,3231.05,9.72,94.59,1.37,60.08,172.31,245.69,53.7
2023-01-13 19:00:00,5,2937.32,16.99,79.51,0.11,50.54,147.08,218.36,46.61
2023-01-13 20:00:00,5,2189.64,11.51,65.8,0.45,34.33,97.48,155.95,32.17
2023-01-13 21:00:00,4,1428.6,1.13,45.24,14.31,20.74,61.28,103.44,21.28
2023-01-13 22:00:00,3,1028.06,0.0,24.33,47.21,15.02,48.42,80.57,16.97
2023-01-13 23:00:00,3,881.2,0.0,17.31,65.09,13.35,45.51,74.29,15.45
2023-01-14 00:00:00,3,827.79,0.0,15.77,70.81,12.99,44.36,73.02,14.69
2023-01-14 01:00:00,3,834.47,0.0,17.14,70.81,13.11,43.68,73.51,14.57
2023-01-14 02:00:00,4,1094.82,0.0,27.08,63.66,15.74,55.27,89.51,18.75
2023-01-14 03:00:00,5,1762.39,0.38,52.78,44.7,21.93,85.14,128.93,28.37
2023-01-14 04:00:00,5,2243.04,9.05,64.43,40.77,26.94,99.68,152.77,32.93
2023-01-14 05:00:00,5,2456.67,18.78,64.43,48.64,30.99,106.33,164.78,34.96
2023-01-14 06:00:00,5,2243.04,16.76,58.26,69.38,35.29,103.67,160.48,32.42
2023-01-14 07:00:00,4,1335.14,8.27,37.36,103.0,43.39,62.19,99.68,18.24
2023-01-14 08:00:00,3,1028.06,6.09,30.5,118.73,51.02,49.2,77.61,13.43
2023-01-14 09:00:00,3,947.95,5.42,30.16,125.89,57.7,46.38,71.41,11.4
2023-01-14 10:00:00,4,1028.06,5.36,34.62,130.18,60.56,52.72,77.28,11.65
2023-01-14 11:00:00,4,1281.74,5.14,45.93,133.04,59.6,71.85,98.05,13.93
2023-01-14 12:00:00,5,1361.85,2.99,53.47,134.47,51.5,84.28,111.53,14.57
2023-01-14 13:00:00,5,1388.55,0.47,56.21,120.16,37.67,80.83,108.8,14.44
2023-01-14 14:00:00,4,1375.2,0.0,53.47,97.27,25.99,66.65,97.08,15.58
2023-01-14 15:00:00,4,1255.04,0.0,46.61,79.39,19.31,54.8,87.68,16.47
2023-01-14 16:00:00,5,2296.45,0.61,81.57,32.9,23.37,108.56,150.08,34.45
2023-01-14 17:00:00,5,3952.03,18.55,102.82,0.52,33.86,207.8,259.79,58.77
2023-01-14 18:00:00,5,5393.98,49.62,98.71,0.0,43.39,298.91,363.45,77.01
2023-01-14 19:00:00,5,5180.36,51.86,95.96,0.0,40.53,280.4,348.89,69.92
2023-01-14 20:00:00,5,3524.78,25.7,83.63,0.02,27.89,174.15,230.99,44.58
2023-01-14 21:00:00,5,2136.23,3.16,62.38,8.23,19.07,103.96,149.16,27.61
2023-01-14 22:00:00,5,1415.25,0.0,33.24,46.49,15.5,75.01,112.29,20.77
2023-01-14 23:00:00,4,1241.68,0.0,24.33,60.08,15.26,71.72,105.74,20.01
2023-01-15 00:00:00,4,1241.68,0.0,23.31,63.66,15.74,74.24,108.03,20.27
2023-01-15 01:00:00,5,1388.55,0.0,28.1,57.94,16.69,83.29,118.48,22.29
2023-01-15 02:00:00,5,1949.31,0.02,47.98,37.91,19.55,113.36,153.9,30.15
2023-01-15 03:00:00,5,3524.78,9.95,93.22,5.5,27.18,195.42,252.26,50.16
2023-01-15 04:00:00,5,5393.98,58.11,111.04,9.03,35.29,277.44,360.35,67.89
2023-01-15 05:00:00,5,6675.72,91.2,128.87,19.49,41.48,337.31,448.15,78.02
2023-01-15 06:00:00,5,7263.18,80.47,167.25,42.2,48.16,401.17,535.29,82.08
2023-01-15 07:00:00,5,2189.64,13.63,68.55,114.44,77.25,144.07,206.94,22.29
2023-01-15 08:00:00,5,1642.23,9.28,54.84,137.33,80.11,127.13,181.85,15.33
2023-01-15 09:00:00,5,1522.06,7.26,51.41,160.22,68.66,134.99,188.55,12.79
2023-01-15 10:00:00,5,1335.14,4.3,40.78,188.83,51.98,138.8,185.37,8.99
2023-01-15 11:00:00,5,1094.82,1.82,26.05,211.72,37.67,129.58,168.02,5.76
2023-01-15 12:00:00,5,827.79,0.63,15.94,203.13,25.99,99.77,133.94,4.12
2023-01-15 13:00:00,4,667.57,0.1,13.71,174.52,19.31,71.34,103.94,3.58
2023-01-15 14:00:00,4,620.84,0.0,13.54,157.36,17.17,60.26,93.06,3.7
2023-01-15 15:00:00,4,587.46,0.0,11.82,154.5,16.93,58.72,91.52,3.96
2023-01-15 16:00:00,4,587.46,0.0,11.31,151.63,16.69,58.74,90.97,4.62
2023-01-15 17:00:00,4,574.11,0.0,11.14,145.91,15.5,55.99,87.22,5.0
2023-01-15 18:00:00,3,567.44,0.0,11.48,134.47,13.59,49.62,80.53,5.51
2023-01-15 19:00:00,3,487.33,0.0,10.62,120.16,12.04,38.18,69.09,4.62
2023-01-15 20:00:00,3,423.91,0.0,9.6,110.15,11.8,29.62,60.46,3.51
2023-01-15 21:00:00,3,567.44,0.0,12.85,98.71,12.04,33.62,67.78,4.62
2023-01-15 22:00:00,5,1482.01,0.0,37.01,74.39,17.88,85.09,129.83,13.17
2023-01-15 23:00:00,5,3044.13,0.0,78.83,40.41,28.85,194.87,254.12,24.32
2023-01-16 00:00:00,5,4005.43,0.08,102.82,18.42,34.81,281.49,356.39,26.09
2023-01-16 01:00:00,5,3631.59,0.4,91.85,11.98,33.38,270.59,352.39,22.29
2023-01-16 02:00:00,5,3337.86,3.38,84.31,6.17,34.33,243.2,324.08,24.07
2023-01-16 03:00:00,5,4432.68,34.42,87.74,0.34,41.01,284.53,371.01,35.97
2023-01-16 04:00:00,5,5607.6,74.21,94.59,5.59,47.21,322.04,418.07,44.58
2023-01-16 05:00:00,5,5607.6,81.36,100.08,15.74,47.68,309.93,433.03,48.64
2023-01-16 06:00:00,5,4486.08,49.17,100.08,38.98,43.39,265.37,402.45,47.62
2023-01-16 07:00:00,5,1401.9,12.07,51.41,91.55,119.21,119.5,194.4,10.39
2023-01-16 08:00:00,5,961.3,9.28,41.13,101.57,122.07,93.68,159.43,5.64
2023-01-16 09:00:00,5,854.49,7.38,37.01,111.58,104.9,85.75,146.45,4.75
2023-01-16 10:00:00,5,847.82,6.09,36.33,117.3,91.55,85.3,142.17,4.56
2023-01-16 11:00:00,5,921.25,5.2,40.1,117.3,85.83,86.61,140.58,5.51
2023-01-16 12:00:00,5,1014.71,3.63,49.35,107.29,89.65,84.28,136.31,7.22
2023-01-16 13:00:00,5,1708.98,1.19,87.74,67.23,111.58,99.58,155.5,15.45
2023-01-16 14:00:00,5,3044.13,1.62,143.95,15.74,133.51,136.9,205.09,31.66
2023-01-16 15:00:00,5,4112.24,11.29,156.28,0.67,119.21,178.97,260.58,48.13
2023-01-16 16:00:00,5,4699.71,16.09,143.95,0.18,85.83,232.71,330.56,61.3
2023-01-16 17:00:00,5,4539.49,6.2,126.12,4.29,68.66,268.61,368.05,64.85
2023-01-16 18:00:00,5,3845.21,0.04,91.85,37.55,59.13,262.74,347.76,58.26
2023-01-16 19:00:00,5,3017.43,0.0,66.49,66.52,42.44,214.64,284.06,44.58
2023-01-16 20:00:00,5,2056.12,0.0,45.24,80.82,28.61,151.25,205.99,27.61
2023-01-16 21:00:00,5,1455.31,0.0,29.13,91.55,22.41,118.92,165.75,19.76
2023-01-16 22:00:00,5,1241.68,0.0,21.42,94.41,19.79,108.42,154.08,18.49
2023-01-16 23:00:00,5,1174.93,0.0,19.19,92.98,18.84,102.55,150.07,18.49
2023-01-17 00:00:00,5,1148.22,0.0,19.19,89.41,18.6,97.35,149.29,18.75
2023-01-17 01:00:00,5,1241.68,0.0,22.96,83.68,19.31,98.3,155.6,20.01
2023-01-17 02:00:00,5,1815.8,0.0,41.13,65.8,23.13,126.8,189.92,28.63
2023-01-17 03:00:00,5,3471.37,3.1,95.96,22.71,33.38,209.97,287.3,51.17
2023-01-17 04:00:00,5,5180.36,42.92,116.53,13.23,42.44,282.62,378.1,69.92
2023-01-17 05:00:00,5,5714.42,63.48,122.01,25.03,47.68,304.77,414.68,73.97
2023-01-17 06:00:00,5,5447.39,48.28,130.24,50.07,51.5,315.19,435.34,72.96
2023-01-17 07:00:00,5,5180.36,31.74,135.72,89.41,59.6,326.8,449.27,69.92
2023-01-17 08:00:00,5,5767.82,27.72,160.4,125.89,77.25,382.66,510.25,78.02
2023-01-17 09:00:00,5,6355.29,25.26,189.19,158.79,89.65,444.03,582.81,84.1
2023-01-17 10:00:00,5,6355.29,22.58,224.83,180.24,87.74,506.71,659.02,78.02
2023-01-17 11:00:00,5,5661.01,16.32,227.57,180.24,75.34,513.2,663.22,63.33
2023-01-17 12:00:00,5,4539.49,7.93,194.67,147.34,63.9,420.19,554.84,45.6
2023-01-17 13:00:00,5,4272.46,1.69,197.41,74.39,59.13,344.68,463.03,38.5
2023-01-17 14:00:00,5,4592.9,0.09,213.86,30.04,58.65,331.33,437.57,39.52
2023-01-17 15:00:00,5,4432.68,0.0,180.96,55.79,57.7,335.59,429.72,42.05
2023-01-17 16:00:00,5,7049.56,13.52,233.05,17.52,65.8,504.79,611.96,80.05
2023-01-17 17:00:00,5,12603.76,96.56,276.92,0.0,82.97,875.73,1010.38,145.91
2023-01-17 18:00:00,5,17303.47,187.75,290.63,0.0,99.18,1216.61,1374.07,204.68
2023-01-17 19:00:00,5,17517.09,216.36,268.7,0.0,96.32,1194.48,1361.25,206.71
2023-01-17 20:00:00,5,12603.76,160.93,205.64,0.0,63.9,804.87,945.09,131.73
2023-01-17 21:00:00,5,6782.53,72.42,132.98,0.0,37.67,421.53,522.15,66.88
2023-01-17 22:00:00,5,2937.32,8.61,74.71,3.67,26.7,209.64,278.59,34.45
2023-01-17 23:00:00,5,2162.93,0.04,46.61,31.11,25.75,181.56,242.82,30.15
2023-01-18 00:00:00,5,1976.01,0.0,36.33,57.22,26.23,183.6,244.63,29.13
2023-01-18 01:00:00,5,2056.12,0.0,38.73,65.09,26.7,192.07,256.12,29.64
2023-01-18 02:00:00,5,2910.61,0.01,67.86,42.56,30.28,239.67,311.41,41.04
2023-01-18 03:00:00,5,5554.2,26.38,128.87,2.41,42.44,378.04,474.92,72.96
2023-01-18 04:00:00,5,8544.92,106.39,153.54,5.19,53.41,502.95,640.34,99.3
2023-01-18 05:00:00,5,9078.98,130.53,168.62,16.09,57.22,518.12,693.23,101.33
2023-01-18 06:00:00,5,7904.05,84.04,180.96,41.84,58.17,480.48,676.07,91.2
2023-01-18 07:00:00,5,2937.32,16.76,89.11,115.87,68.66,218.9,343.71,33.94
2023-01-18 08:00:00,5,1895.9,10.17,62.38,137.33,72.48,161.63,270.6,22.29
2023-01-18 09:00:00,5,1508.71,8.05,52.78,143.05,63.9,125.47,219.54,17.99
2023-01-18 10:00:00,5,3231.05,22.8,109.67,97.27,58.65,186.76,302.72,40.02
2023-01-18 11:00:00,5,5020.14,42.02,169.99,52.93,59.13,258.34,399.92,62.32
2023-01-18 12:00:00,5,4966.74,47.39,180.96,18.06,51.98,238.6,374.6,61.81
2023-01-18 13:00:00,5,5073.55,76.0,163.14,1.54,46.25,213.27,327.86,60.8
2023-01-18 14:00:00,5,6141.66,119.81,148.06,0.0,46.25,233.64,334.74,68.9
2023-01-18 15:00:00,5,6462.1,114.44,138.46,0.0,44.35,269.23,363.82,72.96
2023-01-18 16:00:00,5,5447.39,52.3,139.83,0.0,39.58,274.07,358.43,65.86
2023-01-18 17:00:00,5,6622.31,63.48,148.06,0.0,49.11,377.72,465.82,85.12
2023-01-18 18:00:00,5,8331.3,82.25,163.14,0.0,62.94,528.23,622.63,106.39
2023-01-18 19:00:00,5,8544.92,79.57,174.11,0.0,65.8,560.44,660.67,101.33
2023-01-18 20:00:00,5,5928.04,45.6,139.83,0.0,51.5,371.57,463.84,64.34
2023-01-18 21:00:00,5,2964.02,9.28,82.94,3.8,35.29,186.33,266.92,35.97
2023-01-18 22:00:00,5,1428.6,0.0,31.53,55.79,23.13,110.27,175.72,21.53
2023-01-18 23:00:00,5,1188.28,0.0,18.68,87.26,20.03,117.4,168.41,18.49
2023-01-19 00:00:00,5,1201.63,0.0,16.96,101.57,22.89,141.59,188.99,16.47
2023-01-19 01:00:00,5,1121.52,0.0,17.31,110.15,26.23,144.7,196.51,13.68
2023-01-19 02:00:00,5,1375.2,0.0,27.76,101.57,28.61,150.18,208.4,17.48
2023-01-19 03:00:00,5,2216.34,0.13,58.95,70.1,33.86,182.36,251.06,29.39
2023-01-19 04:00:00,5,2910.61,7.93,83.63,47.92,38.15,201.26,281.37,36.98
2023-01-19 05:00:00,5,2964.02,17.66,78.83,55.79,40.53,195.56,281.25,36.98
2023-01-19 06:00:00,5,2590.18,14.53,65.8,81.54,42.92,181.91,266.67,33.44
2023-01-19 07:00:00,5,3044.13,13.52,82.94,84.4,47.21,201.4,291.28,40.02
2023-01-19 08:00:00,5,4005.43,18.1,111.04,70.1,56.27,232.16,335.08,50.66
2023-01-19 09:00:00,5,4592.9,23.02,130.24,52.21,64.85,236.64,348.42,54.21
2023-01-19 10:00:00,5,5126.95,33.53,146.69,33.26,68.66,246.43,363.33,57.25
2023-01-19 11:00:00,5,5073.55,37.55,143.95,24.32,64.85,233.86,342.86,53.7
2023-01-19 12:00:00,5,4486.08,33.97,130.24,13.41,55.79,195.26,287.5,46.1
2023-01-19 13:00:00,5,4005.43,31.74,111.04,1.83,45.78,162.98,233.33,39.52
2023-01-19 14:00:00,5,3524.78,26.82,89.11,0.07,36.24,147.79,196.04,36.48
2023-01-19 15:00:00,5,2696.99,5.03,74.03,12.7,30.04,139.37,175.79,34.45
2023-01-19 16:00:00,5,1028.06,0.0,24.33,92.98,20.5,80.22,106.57,13.55
2023-01-19 17:00:00,5,934.6,0.0,21.59,94.41,19.79,79.58,103.95,12.54
2023-01-19 18:00:00,5,894.55,0.0,20.56,94.41,20.98,77.6,97.78,11.27
2023-01-19 19:00:00,4,761.03,0.0,17.82,95.84,20.03,65.84,80.78,8.36
2023-01-19 20:00:00,4,600.81,0.0,13.37,101.57,17.17,51.93,62.86,5.51
2023-01-19 21:00:00,3,527.38,0.0,10.2,105.86,14.66,43.42,52.88,5.0
2023-01-19 22:00:00,3,500.68,0.0,8.91,110.15,13.11,38.37,47.19,5.19
2023-01-19 23:00:00,3,500.68,0.0,8.83,110.15,12.76,35.9,44.51,5.64
2023-01-20 00:00:00,3,514.03,0.0,9.34,111.58,13.11,34.97,43.67,6.14
2023-01-20 01:00:00,3,594.14,0.0,11.65,107.29,14.19,38.31,47.82,7.66
2023-01-20 02:00:00,4,894.55,0.0,20.91,97.27,17.17,53.66,66.37,12.79
2023-01-20 03:00:00,5,1575.47,0.05,45.24,72.24,22.41,84.25,103.89,22.8
2023-01-20 04:00:00,5,2189.64,4.14,66.49,52.93,27.18,106.28,132.66,29.89
2023-01-20 05:00:00,5,2376.56,12.52,65.12,56.51,31.47,114.06,143.7,32.17
2023-01-20 06:00:00,5,2216.34,13.19,56.89,74.39,36.24,115.4,144.97,31.16
2023-01-20 07:00:00,5,1415.25,6.37,36.33,118.73,31.95,83.11,105.0,18.24
2023-01-20 08:00:00,5,1201.63,4.41,29.82,145.91,30.52,80.76,100.55,13.68
2023-01-20 09:00:00,5,1161.58,3.58,28.79,164.51,30.99,88.17,107.62,12.03
2023-01-20 10:00:00,5,1001.36,2.51,24.68,175.95,25.51,84.86,102.8,8.87
2023-01-20 11:00:00,4,794.41,1.62,20.05,165.94,18.84,70.88,86.8,6.33
2023-01-20 12:00:00,4,660.9,0.87,18.16,144.48,13.71,56.75,71.37,5.26
2023-01-20 13:00:00,4,754.36,0.19,26.39,117.3,13.35,51.65,66.11,6.33
2023-01-20 14:00:00,4,1068.12,0.0,42.5,90.84,18.12,56.85,72.76,10.26
2023-01-20 15:00:00,4,1455.31,0.0,56.89,74.39,25.03,70.19,89.12,16.72
2023-01-20 16:00:00,5,2403.26,0.1,89.11,44.7,37.67,116.08,143.96,31.66
2023-01-20 17:00:00,5,3685.0,2.26,120.64,10.19,51.98,196.44,241.87,51.17
2023-01-20 18:00:00,5,3124.24,0.47,85.0,24.68,41.48,183.47,231.69,43.57
2023-01-20 19:00:00,5,1762.39,0.0,41.47,67.23,25.51,110.77,144.79,24.57
2023-01-20 20:00:00,5,1188.28,0.0,27.42,84.4,19.31,79.24,103.48,14.69
2023-01-20 21:00:00,4,841.14,0.0,16.45,95.84,14.66,67.51,86.62,9.75
2023-01-20 22:00:00,4,727.65,0.0,11.82,98.71,12.76,65.07,82.9,8.61
2023-01-20 23:00:00,4,700.95,0.0,10.8,98.71,12.64,63.78,81.96,8.49
2023-01-21 00:00:00,4,694.27,0.0,10.71,98.71,12.76,62.78,81.65,8.49
2023-01-21 01:00:00,4,754.36,0.0,12.68,94.41,13.11,65.43,85.53,9.5
2023-01-21 02:00:00,5,1068.12,0.0,22.62,82.25,15.02,80.48,104.02,14.82
2023-01-21 03:00:00,5,1949.31,0.15,53.47,52.21,20.27,120.24,152.16,27.61
2023-01-21 04:00:00,5,2883.91,10.62,78.83,30.76,25.75,154.39,195.85,38.5
2023-01-21 05:00:00,5,3017.43,22.8,73.34,40.05,28.37,155.05,200.23,39.52
2023-01-21 06:00:00,5,2483.37,16.99,60.32,67.23,30.28,136.71,178.86,33.94
2023-01-21 07:00:00,4,934.6,3.86,20.22,113.01,20.98,53.1,71.5,10.39
2023-01-21 08:00:00,3,720.98,2.4,13.71,124.45,18.12,39.31,52.47,7.22
2023-01-21 09:00:00,3,727.65,2.15,13.71,134.47,18.6,40.81,53.27,6.97
2023-01-21 10:00:00,4,727.65,1.84,14.22,144.48,18.12,42.95,54.77,6.71
2023-01-21 11:00:00,4,647.54,1.29,12.85,145.91,15.14,39.45,50.4,5.51
2023-01-21 12:00:00,3,527.38,0.66,10.71,131.61,10.37,28.84,39.38,4.05
2023-01-21 13:00:00,3,494.0,0.15,12.51,111.58,7.99,23.25,34.17,3.61
2023-01-21 14:00:00,3,520.71,0.0,14.74,100.14,8.58,22.34,33.92,4.18
2023-01-21 15:00:00,3,520.71,0.0,13.88,100.14,10.01,22.82,34.66,4.75
2023-01-21 16:00:00,4,1388.55,0.0,46.61,65.8,15.97,62.61,82.27,19.25
2023-01-21 17:00:00,5,2696.99,1.03,87.74,20.92,23.6,136.37,165.22,39.52
2023-01-21 18:00:00,5,4325.87,19.89,104.19,0.36,32.42,239.25,278.9,60.8
2023-01-21 19:00:00,5,5447.39,42.47,109.67,0.0,36.24,302.98,352.39,68.9
2023-01-21 20:00:00,5,4806.52,42.02,98.71,0.0,29.8,249.57,297.8,53.2
2023-01-21 21:00:00,5,3417.97,23.92,76.77,0.03,22.41,174.68,218.02,36.98
2023-01-21 22:00:00,5,2456.67,6.48,58.95,2.26,18.36,134.02,173.74,29.13
2023-01-21 23:00:00,5,1949.31,0.25,41.81,17.34,16.45,116.49,153.18,25.59
2023-01-22 00:00:00,5,1642.23,0.0,30.16,36.48,15.26,102.63,137.35,23.05
2023-01-22 01:00:00,5,1308.44,0.0,23.99,50.07,14.42,82.39,114.55,19.0
2023-01-22 02:00:00,5,1708.98,0.01,38.39,39.7,16.45,100.09,135.73,25.59
2023-01-22 03:00:00,5,3177.64,7.26,82.25,7.6,23.84,169.67,217.89,44.08
2023-01-22 04:00:00,5,5020.14,55.88,94.59,7.06,31.95,243.31,310.85,62.82
2023-01-22 05:00:00,5,5714.42,81.36,101.45,16.09,36.24,263.08,346.44,69.92
2023-01-22 06:00:00,5,5180.36,60.8,109.67,36.12,37.67,249.14,336.93,64.34
2023-01-22 07:00:00,4,1268.39,7.26,33.59,103.0,42.92,59.48,90.92,14.44
2023-01-22 08:00:00,3,854.49,3.63,20.22,124.45,37.19,45.71,68.53,8.74
2023-01-22 09:00:00,3,814.44,2.77,17.82,138.76,33.38,47.88,68.49,7.85
2023-01-22 10:00:00,5,1335.14,5.31,38.39,137.33,36.72,76.25,101.05,13.55
2023-01-22 11:00:00,5,1922.61,7.38,68.55,130.18,38.62,114.43,145.42,19.0
2023-01-22 12:00:00,5,1735.69,3.69,69.23,128.75,30.04,111.89,141.53,16.72
2023-01-22 13:00:00,5,1655.58,0.52,70.6,113.01,22.41,96.77,124.03,15.07
2023-01-22 14:00:00,5,1682.28,0.0,70.6,91.55,17.64,85.02,110.19,15.45
2023-01-22 15:00:00,4,1415.25,0.0,52.09,90.84,14.78,67.87,90.48,15.71
2023-01-22 16:00:00,4,1081.47,0.0,33.59,90.84,15.14,51.22,71.27,14.31
2023-01-22 17:00:00,5,1668.93,0.0,54.15,61.51,25.27,81.09,106.12,25.84
2023-01-22 18:00:00,5,2429.96,0.0,76.09,37.91,36.72,124.95,160.63,38.5
2023-01-22 19:00:00,5,2296.45,0.0,65.12,36.84,28.37,114.37,155.14,33.94
2023-01-22 20:00:00,4,1628.88,0.0,42.84,50.07,18.84,73.66,107.79,23.05
2023-01-22 21:00:00,4,1228.33,0.0,29.82,60.8,16.69,54.89,83.66,18.75
2023-01-22 22:00:00,4,1081.47,0.0,23.31,65.09,16.69,51.97,79.47,18.49
2023-01-22 23:00:00,3,988.01,0.0,19.36,66.52,15.97,49.17,76.09,17.73
2023-01-23 00:00:00,3,907.9,0.0,17.65,67.23,15.5,45.37,71.7,16.72
2023-01-23 01:00:00,3,921.25,0.0,19.19,66.52,15.74,44.13,69.54,16.72
2023-01-23 02:00:00,4,1361.85,0.0,33.59,54.36,18.84,64.54,92.62,24.07
2023-01-23 03:00:00,5,2590.18,1.93,75.4,20.38,26.7,122.83,160.69,42.56
2023-01-23 04:00:00,5,3791.81,32.63,87.74,13.77,33.86,168.84,216.83,57.25
2023-01-23 05:00:00,5,4005.43,48.28,84.31,24.68,36.72,174.4,226.93,59.28
2023-01-23 06:00:00,5,3231.05,31.29,73.34,48.64,37.19,145.99,195.84,50.16
2023-01-23 07:00:00,3,841.14,4.3,19.71,104.43,18.6,30.97,47.85,11.78
2023-01-23 08:00:00,3,660.9,2.88,14.22,114.44,15.5,22.92,35.9,8.74
2023-01-23 09:00:00,3,660.9,2.82,14.57,117.3,15.74,22.65,35.05,8.49
2023-01-23 10:00:00,3,674.25,2.82,16.11,118.73,16.21,23.0,34.94,8.36
2023-01-23 11:00:00,3,660.9,2.49,17.31,115.87,16.45,21.04,32.39,8.11
2023-01-23 12:00:00,3,640.87,1.69,18.85,108.72,15.74,18.59,29.89,7.6
2023-01-23 13:00:00,3,921.25,0.67,35.3,86.55,19.31,25.6,39.35,11.02
2023-01-23 14:00:00,3,1375.2,0.0,56.21,61.51,25.99,43.5,62.16,17.23
2023-01-23 15:00:00,4,1575.47,0.0,59.63,55.07,28.85,60.7,83.67,21.53
2023-01-23 16:00:00,5,2136.23,0.06,74.03,39.34,33.86,97.37,127.1,32.17
2023-01-23 17:00:00,5,3097.53,1.96,97.33,12.7,42.44,155.08,193.87,48.64
2023-01-23 18:00:00,5,3738.4,5.64,102.82,3.67,49.59,193.93,241.9,59.78
2023-01-23 19:00:00,5,4913.33,27.72,102.82,0.24,53.88,260.41,325.38,74.98
2023-01-23 20:00:00,5,5126.95,42.92,95.96,0.0,46.25,258.64,326.53,68.9
2023-01-23 21:00:00,5,3898.62,29.06,82.94,0.0,34.33,188.54,246.52,49.14
2023-01-23 22:00:00,5,2803.8,12.29,64.43,0.33,26.23,137.31,185.29,38.0
2023-01-23 23:00:00,5,2136.23,2.04,48.67,6.97,22.41,110.01,151.01,32.93
2023-01-24 00:00:00,5,1789.09,0.03,35.64,27.89,20.27,94.12,131.17,29.89
2023-01-24 01:00:00,4,1415.25,0.0,29.47,43.99,18.36,71.04,104.12,24.07
2023-01-24 02:00:00,5,1842.5,0.06,47.98,31.47,21.93,94.2,130.54,31.16
2023-01-24 03:00:00,5,3417.97,16.09,89.11,2.59,30.99,175.9,224.58,53.2
2023-01-24 04:00:00,5,5393.98,73.31,101.45,5.59,40.53,263.13,328.8,74.98
2023-01-24 05:00:00,5,6568.91,109.08,109.67,13.05,48.64,318.05,390.94,87.14
2023-01-24 06:00:00,5,6515.5,85.83,135.72,31.83,53.41,341.83,409.82,87.14
2023-01-24 07:00:00,5,1655.58,9.16,47.98,123.02,48.64,103.83,133.06,20.52
2023-01-24 08:00:00,5,1094.82,4.19,28.1,155.93,40.53,82.93,106.91,11.91
2023-01-24 09:00:00,5,921.25,2.93,21.93,168.8,32.42,75.15,97.8,9.25
2023-01-24 10:00:00,4,654.22,2.01,15.08,154.5,19.55,49.23,70.92,6.27
2023-01-24 11:00:00,3,487.33,1.61,12.0,128.75,12.64,28.02,51.49,4.5
2023-01-24 12:00:00,3,433.92,1.13,12.17,115.87,13.11,20.48,46.17,3.77
2023-01-24 13:00:00,3,500.68,0.41,17.99,104.43,16.93,19.44,44.2,4.24
2023-01-24 14:00:00,2,574.11,0.0,22.28,95.84,20.5,19.84,41.34,5.38
2023-01-24 15:00:00,2,580.79,0.0,21.08,97.27,20.27,19.47,37.33,6.52
2023-01-24 16:00:00,4,1401.9,0.0,51.41,62.94,21.7,55.97,81.2,21.03
2023-01-24 17:00:00,5,1976.01,0.01,67.17,40.05,20.98,88.62,120.27,30.4
2023-01-24 18:00:00,5,2136.23,0.02,67.86,34.33,19.31,101.99,137.95,33.44
2023-01-24 19:00:00,5,2189.64,0.1,71.29,29.33,17.64,105.11,142.48,32.17
2023-01-24 20:00:00,5,2456.67,0.64,81.57,16.27,18.12,114.08,150.31,31.16
2023-01-24 21:00:00,5,2857.21,4.36,85.68,4.11,21.93,143.29,183.23,37.49
2023-01-24 22:00:00,5,2777.1,9.95,71.29,0.51,24.08,152.58,199.25,42.05
2023-01-24 23:00:00,5,2349.85,9.16,56.21,0.47,23.13,137.29,187.88,39.52
2023-01-25 00:00:00,5,2109.53,4.69,51.41,2.57,22.17,129.41,181.14,36.48
2023-01-25 01:00:00,5,1895.9,0.37,47.3,16.09,21.22,115.72,161.85,31.66
2023-01-25 02:00:00,5,2296.45,1.05,61.01,12.16,23.6,132.04,176.08,36.98
2023-01-25 03:00:00,5,3631.59,24.81,86.37,0.76,31.47,197.38,248.4,56.24
